"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG5569" "OG5569" "ABHD8" 17.36 7.03 1.74 2 7.17 4.33 3.91 1.71 1.17 4.62 7.51 2.28 3.01 0.75 2.14 2.01 2.52 1.35 2.27 1.23 1.6 2.16 1.7 3.53 2.49 2.36 1.07 2.68 NA 17.49 8.82 17.81 31.25 3.6 2.04 12.1 5.81 1.56 2.35 1.09 1.14 1.93 0.8
"OG5570" "OG5570" "MASP1" 40.34 23.78 36.87 51.98 37.75 63.26 28.8 24.41 61.53 45.89 48.5 38.28 31.02 36.94 46.14 35.61 19.26 17.26 22.56 21.74 44.31 16.77 36.59 21.75 40.68 28.77 10.84 78.38 49.76 17.42 26.41 48.2 23.06 16.62 15.77 46.3 90.73 53.37 46.71 94.3 39.37 82.18 37.16
"OG5571" "OG5571" "ATP13A4" 0.39 0.11 0.05 0.1 0.05 0.31 0.21 0 0 0.13 0.01 0 0 0 0.02 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0.12 0.3 0.04 0.04 0.01 0.1 0.17 1.75 0.47 1.92 1.81 3.43 0 0.01 0
"OG5573" "OG5573" "HELB" 0.15 0.09 6.25 4.52 2.8 1.19 0.38 1.75 0.92 0.53 0.67 4.11 3.22 4.16 3.57 3.41 2.35 0.23 0.55 0.64 0.88 0.68 0.8 0.56 0.05 0.04 0 0.99 0.97 0.5 1.11 1.08 1.15 0.61 0.64 0.12 0.33 0.36 0.58 0.4 2.22 1.83 1.49
"OG5577" "OG5577" "BEST3" 0.27 0.13 0 0.06 0.16 1.55 0.49 0 0.03 0.06 0 0 0 0 0 0 0 0 0 0 0 0.11 0 0.19 0.1 0.33 0 0 0.12 0 0 0 0.01 0 0 0.09 0.02 0.02 0.02 0.01 0.03 0.04 0
"OG5578" "OG5578" "RAB3IP" 2.33 1.52 19.56 14.4 10.26 8.11 10.24 5.65 NA 2.7 1.88 NA NA NA NA NA NA NA NA NA NA NA NA NA 3.8 6.18 4.1 9.94 12.64 1.66 1.66 0.27 3.22 4.54 4.26 0.29 0.93 1.29 1.43 1.06 NA NA NA
"OG5579" "OG5579" "PTPRB" 2.12 1.64 3.84 7.15 3.32 3.07 1.26 0.82 2.98 10.77 2.71 8.44 9.32 10.98 5.05 3.78 4.13 2.95 2.75 2.67 3.14 2.77 3.52 2.42 8.25 8.78 2.7 9.37 8.16 NA NA NA NA 3.19 4.51 1.88 2.29 2.41 1.69 3.88 0.76 1.39 0.51
"OG558" "OG558" "CDH10" 0 0 0.06 0.03 0.05 0 0.09 0.09 0 0 0 0.11 0 0.41 0.04 0 0.06 0.03 0 0 0 0 0 0 0.04 0.05 0.02 0 0.01 0.28 0.02 0 0 0 0.02 0 0.11 0 0 0 0 0 0.02
"OG5581" "OG5581" "YEATS4" 3.24 2.29 5.52 3.23 1.64 4.08 4.29 1.64 6.28 4.75 3.49 10.76 8.24 10.6 10.57 9.36 9.75 5.32 6.01 9.39 8.84 9.84 8.12 9.51 1.6 2.73 7.43 2.41 9.71 2.31 2.73 2.22 4.44 1.13 2.09 1.6 3.02 4.46 5.53 7.02 25.04 12.96 15.74
"OG5582" "OG5582" "TAS2R3" 0.05 0 0 0 0 NA NA 0 0 0 0.18 0 0 0 0 0 0 0 0 0 0 0 0.19 0 0 0 0 0 0 0.07 0 0 0.05 0.05 0 NA NA NA NA NA 0 0 0
"OG5585" "OG5585" "CRYGN" 0 0.01 0 0 0 0 0.08 0.15 0.19 0.06 0 1.4 1.05 0.73 0.05 2.41 1.32 0 0 0 0 2.66 1.93 1.29 5.78 0.95 0.23 0.17 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0
"OG5586" "OG5586" "LRRC61" 8.08 5.77 2.2 0 11.91 5.6 5.45 NA 2.17 20.81 30.3 5.45 3.23 6.36 3.52 4.41 1.33 5.46 4.5 7.4 8.24 8.25 5.34 8.11 1.04 1.76 1.28 7.4 0 12.82 8.65 11.1 14.56 0.37 0 5.32 4.42 3.16 1.81 4.52 2.15 1.69 2.38
"OG5589" "OG5589" "FGFRL1" 18.79 21.67 13.58 7.96 70.33 8.95 5.78 34.47 11.3 2.91 4.14 9.46 10.69 11.25 11.87 13.69 10.75 16.46 10.93 19.13 21.94 9.76 9.23 8.87 12.23 22.68 6.97 43.19 7.62 NA NA NA NA 6.81 1.01 26.49 15.03 6.51 6.35 4.35 2.66 3.62 3.1
"OG559" "OG559" "INPP4A" 1.65 0.67 1.8 2.99 3.87 2.27 1.24 2.05 2.72 2.46 1.96 8.76 8.05 4.69 4.76 3.67 3.15 2.27 1.44 2.57 2.39 1.71 1.91 2.51 0.88 1.28 1.61 1.95 2.41 1.01 1.21 1.64 2.48 2.27 2.36 6.77 7.99 3.79 4.49 4.15 2.45 3.27 2.48
"OG5591" "OG5591" "AUNIP" 0.23 0.28 0.59 0.98 0.9 0.16 0.12 1.67 0.88 0.04 0.3 0.14 0.06 0.14 0 0.03 0.02 0.05 0.12 0.08 0.17 0.16 0.23 0.31 0.22 0.09 0.43 0.53 NA 0.21 0.05 0.32 0.06 0 0.22 0.34 0.61 0.95 0.31 1.05 0 0.02 0
"OG5593" "OG5593" "FBXL12" 8.36 4.26 2.22 3.1 4.94 2.16 1.98 2.72 2.86 6.76 4.93 3.46 4.02 3.45 3.08 3.84 1.53 2.33 3.27 3.27 3.86 8.82 6.01 6.47 2.25 2.76 2.31 3.24 5.6 3.64 3.04 4.84 4.38 6.71 6.2 6.25 2.91 2.37 2.82 3.19 3.54 2.67 2.87
"OG5594" "OG5594" "EMC1" 10.66 4.39 6.25 11.42 16.04 18.23 12.75 8.32 5.13 4.96 4.75 8.29 9.05 8.49 7.82 10.57 4.59 4.5 5.44 6.54 6.11 6.66 7.45 6.66 31.87 34.9 24.02 6.91 33.85 5.22 5.59 6.67 9.2 3.79 2.84 8.42 9.53 7.06 7.28 10.13 5.07 6.09 5.7
"OG5596" "OG5596" "UBR4" 36.63 47.19 9.04 14.38 21.8 25.28 16.56 18.19 5.65 4.12 5.25 49.98 44.5 51.47 25.18 32.95 15.69 23.73 23.05 75.76 39.94 35.32 39 41.2 13.27 14.29 7.53 9.42 24.18 5.52 5.89 7.58 14.5 5.57 3.99 10.52 12.02 12.84 12.77 9.17 6.78 11.81 7.37
"OG5597" "OG5597" "HP1BP3" 23.47 9.4 24.56 20.25 17.66 16.54 13.67 6.91 18.28 NA NA 28.75 28.08 40.63 22.26 25.63 16.09 12.96 15.41 16.57 16.07 13.36 18.95 19.75 12.53 15.25 22.29 17.67 29.58 11.15 8.53 8.69 8.4 7.33 7.39 6.58 13.25 13.51 13 16.39 33.59 28.81 35.73
"OG5599" "OG5599" "SIN3B" 7.92 3.64 3.98 4.55 7.95 2.97 1.79 11.01 NA 5.67 6.94 24.15 26.97 24.24 20.3 30.33 23.03 24.08 19.57 20.85 21.72 28.99 14.43 24.13 1.71 2.02 1.26 13.87 3.23 2.78 2.9 7.21 6.18 3.05 2.51 7.86 6.07 4.42 4.9 4.73 26.99 26.83 24.86
"OG56" "OG56" "HSPB6" 7.89 4.82 5.92 15.97 16.21 1.9 1.32 8.36 33.18 37.24 17.1 5.29 7.09 5.43 3.46 8.44 5.69 6.38 9.74 24.83 28.56 6.41 15.05 7.15 0 0 0.34 4.72 1.3 8.25 7.99 14.63 5.6 4.28 6.8 15.59 8.33 1.33 5.74 1.73 3.94 2.83 2.74
"OG560" "OG560" "RAB27B" 0.1 0.08 0.39 0.56 0.49 1.13 0.05 0.75 0 0.06 0 0.12 0.17 0.32 0.15 0.12 0.15 0.07 0.1 0.02 0.03 0.14 0.14 0.18 0.09 0.2 0.09 0.09 0.05 0.12 0.12 0.05 0 0.25 0.05 0.01 0 0.05 0.04 0.02 0.05 0.01 0.04
"OG5601" "OG5601" "SLC35E1" 10.4 5.65 4.72 9.79 12.1 3.4 1.02 6.36 9.57 5.37 8.41 14.48 21.83 10.47 14.65 11.8 7.76 10.06 10.25 10.02 14.56 12.36 16.13 10.2 8.44 5.83 14.87 6.32 0.77 1.65 1.98 5.39 5.01 7.73 5.8 8.69 11.91 6.3 7.75 8.91 3.12 5.92 6.69
"OG5602" "OG5602" "EPS15L1" 17.2 3.7 4.35 4.44 7.9 6.51 2.54 4.7 NA 3.92 3.99 4.83 5.41 5.65 4.37 4.28 2.09 3.48 3.4 5.58 7.33 4.04 5.34 3.83 2.48 3.81 3.61 2.73 6.71 3.64 2.84 3.75 4.72 4.55 2.64 2.5 3.83 2.46 2.06 3.47 3.85 4.16 4.04
"OG5607" "OG5607" "SYNGR3" 0 0.13 0.07 0.14 0.26 1.56 2.38 NA 0 0.26 0.03 0 0 0.03 0.02 0.04 0.01 0 0 0 0 5.9 7.45 5.39 0.52 0.68 0.16 0.2 NA 0.49 0.1 0.11 1.02 0.08 0 5.97 3.53 2.96 5.79 3.33 0 0.03 0
"OG5608" "OG5608" "PKMYT1" 0.85 1.1 0.09 0.07 0.53 1.3 1.11 0.11 1.29 0.05 0.06 0.3 0.83 0.2 0.07 0.44 0.05 1.2 1.94 3.13 1.42 0.19 0.63 0.22 1.67 0.46 0.35 0.59 0.2 0.48 0.61 0.74 3.64 0.13 0.65 2.39 1.36 0.77 0.98 0.78 0.68 0.4 0.73
"OG5609" "OG5609" "WFIKKN1" 0.54 0.19 0.12 0 0.36 0.34 0.15 0.6 0 0.09 0.1 0.34 0.27 0.13 0.44 0.58 0.22 0.58 0.86 0.93 1.76 0.4 0.29 0.56 0.89 0.04 0.35 0.28 NA NA NA NA NA 1.54 0.24 2.91 2.87 1.66 1.79 0.55 0.9 0.66 1.21
"OG561" "OG561" "PSMA4" 38 40.13 36.95 28.69 31.04 21.17 19.69 NA 9.97 36.12 37.12 71.22 64.82 92.27 59.55 76.89 95.06 61.8 72.2 72.74 92.07 57.29 44.69 49.47 10.89 8.96 29.02 96.53 18.77 45.83 37.05 21.97 107.97 28.46 32.88 21.88 28.12 27.71 33.74 40.93 84.58 56.14 56.56
"OG5610" "OG5610" "WDR24" 5.87 3.72 3.42 4.05 10.88 3.49 3.14 3.59 1.61 4.55 6.48 7.43 7.66 5.15 5.53 9.22 3.81 5.86 6.65 8.12 7.32 10.99 6.86 8.01 5.21 5.34 2.82 6.26 NA 2.23 2.26 4.06 3.66 4.75 2.92 23.41 8.95 4.9 5.16 3.95 5.23 6.5 6.91
"OG5611" "OG5611" "FBXL16" 0.1 0.03 0 0 0.04 0.02 0.23 0.05 0 0.13 0.06 0.12 0.13 0.07 0.14 0.05 0.03 0.13 0.22 0.09 0.12 0.42 1.13 0.5 0.22 0.34 0.04 2.28 NA 1.05 0 0.84 0.44 1.26 0.21 1.21 0.98 0.41 0.26 1.03 0.67 0.9 0.37
"OG5612" "OG5612" "CHTF18" 1.78 2.87 0.33 0.16 0.57 0.23 0.06 0.24 0.03 1.03 1.63 0.63 0.2 0.28 0.09 0.29 0.17 1.06 0.22 0.14 0.26 0.32 0.12 0.16 0.35 0.14 0.23 1.72 NA NA NA NA NA 1.09 1.33 1.14 0.62 0.08 0.12 0.24 0.31 0.29 0.44
"OG5613" "OG5613" "GNG13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 0.35 0.23 0 0 0.56 0.73 0 0 0 0 0 0.32 0.19 1.21
"OG5615" "OG5615" "SMARCA4" 17.39 7.34 4.96 5.39 8.1 10.39 9.36 3.95 4.4 5.02 6.05 14.72 15.2 12.56 12.11 14.18 5.91 8.08 9.96 11.45 11.88 10.97 14.63 7.98 2.43 3.23 3.33 8.91 10.54 3.2 2.86 6.44 10 7.82 6.47 17.86 15.56 6.88 7.45 11.24 8.54 9.62 8.37
"OG5617" "OG5617" "TICAM1" 9.53 3.23 2.38 2.26 5.18 6.52 2.51 34.19 3.35 3.52 2.97 4.77 8.31 5.45 7.58 6.07 2.26 4.63 5.32 11.75 12.3 5.43 7.56 5.05 0.82 1.14 0.44 16.83 NA 3.44 2.77 6.01 14.57 5.41 2.78 2.66 2.22 3.01 12.44 6.96 NA NA NA
"OG5618" "OG5618" "METTL25" 1.16 1.56 0.58 0.4 0.46 0.88 1.58 1.16 0.58 1.77 1.15 0.63 0.6 0.64 0.85 1.07 0.96 0.57 0.68 0.75 0.7 0.64 0 0.35 0.32 0.39 0.77 1.13 2.22 1.66 2.56 0.75 0.85 0.79 0.66 0.64 0.37 0.73 0.94 1.03 1.71 2.03 2.02
"OG5619" "OG5619" "IL17B" 0 0 0 0.27 0.35 0 0 0.02 0.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.83 0 0.76 0 0.08 0.12 0.16 0 0 0 0 0 0 0 0 0 0.2 0.41 1.69
"OG562" "OG562" "MYO16" 0.5 0.89 0 0 0.02 0.04 0.02 0.02 0.01 0.33 0.15 0 0 0 0.03 0.01 0 0 0 0 0 0.01 0.01 0 0.07 0 0.04 0.33 0 0.08 0.03 0.2 0.07 0.03 0.01 0.01 0.02 0 0 0 0 0 0
"OG5622" "OG5622" "TUBA4A" 36.52 14.33 6.67 21.65 27.45 24.78 22.3 36.52 57.93 21.49 28.69 32.74 92.56 60.22 52.1 108.33 62.8 84.5 117.28 120.6 145.13 118.68 145.82 101.74 8.84 9.75 11.56 101.42 94.77 10.01 7.77 5.47 7.14 17.42 12.54 93.75 33.52 19.06 7.12 15.44 25.88 27.95 36.66
"OG5623" "OG5623" "VIL1" 21.21 1.75 0.3 0.45 1.72 0.1 0.09 0.21 0.09 1.48 2.35 0.17 0.25 0.11 0.1 0.06 0.1 0.5 0.28 0.41 0.24 0.25 0.09 0.25 0 0.04 0.05 12.23 0.71 13.09 27.89 0.07 0.04 4.04 1.3 12.76 35.68 10.3 12.6 18.59 0.18 0.18 0.3
"OG5624" "OG5624" "AAMP" 50.99 37.98 36.03 54.92 78.29 40.14 41.34 17.66 23.27 23.7 35.4 72.88 79.35 69.28 77.57 82.74 54.58 69.1 60.6 62.34 60.4 56.09 34.64 54.43 48.85 37.78 17.15 47.43 58.54 26.05 29.4 47.51 57.32 25.08 32.61 54.98 39.17 30.9 25.39 26.5 57.36 58.23 59.77
"OG5625" "OG5625" "PNKD" 59.38 37.74 20.42 35.11 52.79 51.38 33.85 17.59 5.08 23.29 46.43 23.65 39.54 24.96 28.35 47.87 29.78 41.61 51.98 71.23 74.54 40.04 61.68 42.38 6.73 4.21 3.58 20.78 37.72 14.87 15.99 44.73 28.46 41.18 9.45 25.95 9.49 10.72 4.22 11.47 66.77 70.48 90.77
"OG5626" "OG5626" "TNFRSF19" 0.47 0.6 0.34 1.02 1.09 0.68 0.19 0.06 2.02 0.08 0.19 1.14 0.57 1.61 1.63 1.15 1.1 0.08 0.11 0.12 0.16 0.96 0.55 0.69 0.14 0.11 0.1 0.07 0.5 0.39 0.04 0.13 0.02 0.14 0.09 0.28 0.43 0.48 0.21 0.73 0.01 0.1 0.16
"OG5627" "OG5627" "RNF6" 5.98 2.2 3.08 2.88 4.82 3.79 3.74 4.95 4.67 4.34 2.96 15.92 15.46 15.61 14.11 14.35 10.02 6.97 7.04 7.67 5.47 8.93 8.37 9.52 2.06 3.01 3.83 3.9 5.18 6.04 3.09 3.03 6.86 3.94 4.72 2.74 4.76 6.18 5.25 5.95 8.13 9.13 8.1
"OG563" "OG563" "LSG1" 10.38 6.72 10.38 8.78 9.88 14.44 13.81 2.33 1.99 10.82 10.59 9.66 14.49 13.02 12 8.57 6.66 3.76 3.24 2.6 4.09 7.16 3.87 6.27 9.77 8.56 2.07 4.3 2.83 4.15 3.28 4.81 4.8 3.06 4.06 3.01 2.87 4.57 3.89 5.08 5.82 5.75 5.39
"OG5634" "OG5634" "HIP1" 2.48 1.37 1.96 2.37 2.33 3.56 1.47 2.38 3.15 5.71 4.86 1.56 1.54 1.8 0.9 0.92 0.47 0.22 0.2 0.26 0.32 0.62 0.52 0.59 2.99 1.83 1.41 8.82 1.64 10.6 6.85 6.1 8.34 3.01 1.53 4.32 6.2 4.08 5.29 8.16 1.03 1.51 1.28
"OG5635" "OG5635" "PTPN12" 6.7 5.08 19.84 12.71 8.51 6.45 4.1 2.16 6.81 8.08 5.78 10.73 8.07 12.35 7.22 5.97 7.67 5.85 7.14 9.17 11.42 4.74 5.91 6.03 1.65 1.54 3.54 7.03 5.67 6.48 5.19 3.66 7.71 3.27 5.08 1.95 4.24 6.68 6 8.38 11.5 8.06 11.28
"OG5636" "OG5636" "POR" 247.99 132.33 83.07 138.26 177.02 190.4 139.17 104.16 145.72 54.68 81.28 689.71 210.64 636.68 178.37 143.24 49.06 172.41 84.66 254.22 159.09 60.43 80.9 42.16 778.3 674.46 145.62 162.22 288.09 101.9 140.71 192.77 200.12 69.03 89.16 320.37 174.11 125.86 289.55 137.13 130.41 130.79 83.7
"OG5637" "OG5637" "FGL2" 1.55 1.38 3.99 3.46 1.93 2.84 3.84 1.7 1.52 8.64 3.48 1.61 0.87 1.25 0.4 0.53 0.23 0.32 0.3 0.14 0.14 0.16 0.25 0.27 1.78 2.06 4.08 8.62 5.63 2.23 2.83 2.62 3.19 4.96 4.64 2.11 9.72 8.6 4.06 16.5 1.89 1.1 1.47
"OG5638" "OG5638" "STYXL1" 10.7 8.93 3.78 4.54 3.43 1.56 2.34 16.78 0.78 6.81 5.93 0.06 0.15 0.25 0.05 0.06 0.06 0.77 1.07 1.87 0.8 0.06 0.08 0 1.12 1.5 0.28 0.69 0.18 2.51 4.95 0.68 0.19 6.52 4.72 13.7 12.91 20.77 23.59 23.45 0.32 0.67 0.63
"OG564" "OG564" "PARP3" 12.52 8.09 0.81 2.99 1.72 11.59 6.88 0.29 3.52 2.79 4.52 19.44 15.57 9.26 13.06 11.94 7.81 12.88 11.08 19.09 15.79 11.1 11.81 12.43 4.23 5.35 2.69 4.03 4.47 9.54 14.03 24.95 30.74 30.21 20.27 9.1 6.51 5.52 4.02 7.36 7.86 9.82 8.86
"OG5640" "OG5640" "GNAI1" 14.75 5.77 3.79 3.81 2.16 1.01 1.36 3 30.35 5.67 4.14 0.28 0.67 0.45 0.46 0.23 0.13 0.1 0.1 0.05 0.3 3.1 1.47 0.81 2.62 1.55 5.35 6.72 7.05 5.86 6.95 3.37 1.83 3.32 1.37 3.84 3.42 4.53 4.01 8.62 0.64 1.34 0.91
"OG5641" "OG5641" "PEX1" 3.71 3.86 8.65 7.59 8.16 3.68 2.4 14.06 2.62 2.12 1.92 7.36 6.43 8.16 5.16 6.08 4 3.91 4.25 3.93 3.73 7.88 7.21 8.41 5.64 4.18 7.13 5.19 4.97 3.26 2.91 2.52 3.27 3.29 1.64 2.54 4.85 5.89 6.29 5.99 8.66 10.6 11.01
"OG5643" "OG5643" "SGCE" 7.78 9.57 6.69 5.47 3.55 1.53 0.7 0.48 5.52 9.69 5.01 1.62 5.32 2.38 0.91 1.62 0.96 0.3 0.81 0.63 0.44 1.76 1.93 2.05 10.81 13.2 3.1 3.13 2.14 11.91 13.94 8.64 2.63 6.57 3.35 5.16 7.36 2.03 2.47 4.98 0.85 1.23 0.84
"OG5645" "OG5645" "CASD1" 1.91 1.13 2.45 1.94 1.28 2.52 3.48 0.99 1.98 1.75 1.12 4.34 6.51 6.05 6.65 5.2 6.64 1.22 1.79 1.27 1.79 3.46 1.87 1.94 10.67 8.77 6.8 5.65 3.74 1.82 1.21 1.74 1.29 0.55 0.36 0.5 1.26 2.5 1.93 3.07 2.78 2.25 4.18
"OG5646" "OG5646" "ZNF780B" 1.77 0.71 NA NA NA 2.98 4.62 0.82 0.27 3.46 2.57 NA NA NA NA NA NA NA NA NA NA NA NA NA 1.61 1.55 0.82 NA NA 1.33 0.86 0.32 0.07 0.38 0.16 0.64 1.09 0.98 0.96 0.48 1.17 0.92 0.93
"OG5647" "OG5647" "LRFN1" 1.15 0.18 0.04 0.1 0.32 0.16 0.1 0.2 0.76 0.45 0.26 0.03 0.11 0.08 0.05 0.09 0.07 0.06 0.04 0.06 0.14 0.56 0.52 0.45 0.3 0.35 0.15 0.63 3.91 0.19 0.08 0.11 0.17 0.47 0.43 NA NA NA NA NA 0.18 0.16 0.27
"OG5648" "OG5648" "ZFP36" 11.44 8.52 16.12 29.61 69.6 64.14 27.18 14.32 159.07 92.97 48.21 33.08 25.35 13.87 62.32 60.32 25.45 26.24 28.14 79.7 73.43 15.17 78.61 28.33 8.17 31.7 5.17 41.45 30.11 80.63 128.96 89.29 59.13 57.45 378.78 19.24 63.7 21.13 161.65 142.52 26.9 34.3 29.24
"OG5649" "OG5649" "SRD5A3" 4.18 4.03 6.47 8.36 7.93 5.36 4.43 2.34 1.25 7.35 6.61 4.18 4.2 4.96 4.3 5.73 6.16 4.4 5.27 4.54 7.69 7.91 6.28 5.27 1.52 1.22 1.32 3.89 3.04 3.8 3.97 4.12 5.46 2.78 1.99 17.44 12.43 6.05 6.28 10.7 2.44 4.13 3.89
"OG565" "OG565" "TNC" 0.89 0.47 24.33 3.43 10.22 0.12 0.09 1.94 5.83 9.41 7.26 0.15 0.35 0.27 0.02 0.13 0.05 0.04 0.03 0.06 0 0.08 0.18 0.25 0.26 0.26 0.16 3.53 13.2 0.93 1.51 1.41 3.1 5.34 19.36 0.79 3.22 1.53 1.03 1.53 0.02 0.03 0.03
"OG5651" "OG5651" "RASL11B" 0.09 0.07 0.16 0.15 0.66 0.18 0.14 0.11 0.66 1.8 0.78 0.85 1.29 1.55 0.34 1.13 0.66 0.07 0.11 0.16 0.68 1.59 1.38 1.76 0.21 0.14 0.32 1.72 1.63 0.66 2.49 1.02 1.47 0.65 0.4 0.03 0.06 0.16 0.12 0.18 0.13 0.56 0.11
"OG5653" "OG5653" "KDR" 3.52 3.27 29.01 33.91 13.15 4.29 3.49 1.58 6.9 14.06 5.31 8.89 7.82 12.62 7.67 5.7 5.82 3 2.97 3.04 2.76 3.28 2.53 2.8 4.36 4.89 3.17 18.12 6.16 14.09 6.08 7.17 5.58 9.91 3.25 2.4 11.74 6.78 6.05 11.85 5.18 9.12 5.46
"OG5654" "OG5654" "PPAT" 2.32 0.64 10.19 6.39 7.67 0.68 1.02 3.77 3.22 1.92 1.47 9.54 9.36 12.28 8.75 6.1 5.2 1.38 1.22 1.62 1.95 3.67 1.54 2.65 8.87 10.37 14.01 6.34 2.11 1.1 0.59 0.8 2.12 0.45 0.57 0.76 1.14 2.93 6.45 3.98 7.29 6.19 9.3
"OG5655" "OG5655" "TUBGCP6" 8.25 6.93 1.89 1.97 7.73 5.01 4.31 2.63 NA 5.85 6.53 3.29 4.38 2.87 3.36 3.65 2.4 1.32 1.65 1.54 2.31 14.7 9.38 8.27 4.33 5.01 1.95 2.87 3.11 5.37 4.7 8.97 5.59 7.45 3.77 3.86 3.75 2.12 1.85 1.45 2.6 3.63 2.54
"OG5656" "OG5656" "ADM2" 2 0.58 0 0 0.56 0.69 0.25 0 NA NA NA 0 0 0 0 0.01 0 0 0 0 0 0.4 0.09 1.13 0.49 0.4 0.62 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.03 0.03 0.24
"OG5657" "OG5657" "DGCR8" 14.11 5.3 7.03 6.78 13.71 5.67 3.65 3.6 4.81 5.12 8.23 4.3 3.91 4.98 3.62 2.9 3.39 1.43 1.61 2.53 1.66 4.69 2.57 3.02 4.53 5.44 4.6 5.43 10.67 4.94 4.2 7.44 11.13 5.69 2.83 4.85 9.15 7.26 8.36 6.54 2.82 2.59 2.92
"OG5658" "OG5658" "ASPHD2" 0.2 0.07 0 0.08 0.18 0.09 0.05 0.08 1.26 0.28 0.22 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0.71 0.84 0.49 0.69 0.03 0.22 0.17 0.03 0.31 0 0 0.18 0.45 0.15 0.16 0.05 0 0 0
"OG566" "OG566" "THAP3" 5.15 6.46 4.75 7.53 20.22 4.5 5.37 4.3 6.08 8.53 4.64 5 6.38 3.65 4.02 6.79 4.52 5.62 4.52 5.41 4.18 3.68 2.85 3.92 1.77 2.1 1.51 NA 2.53 6.32 5.98 6.57 3.45 2.66 4.3 4.25 3.26 3.24 2.72 2.26 8.55 7.5 7.75
"OG5660" "OG5660" "SDF2L1" 75.74 27.43 11.77 10.65 80.71 9.17 18.61 22.44 43.42 51.51 73.27 18.6 70.11 20.29 17.59 37.91 33.71 13.19 16.09 28.85 23.14 10.06 4.21 11.48 19.29 8.34 5.36 77.84 13.01 57.87 68.75 58.67 252.13 41.78 177.07 57.38 42.13 9.65 5.65 9.82 39.06 66.34 33.26
"OG5662" "OG5662" "YWHAH" 22.25 8.61 0 0 0 33.41 33.6 6.43 15.54 44.12 40.95 30.14 19.79 38.5 19.59 16.56 16.19 15.33 16.99 21.13 23.99 30.78 24.8 26.81 32.95 47.15 12.78 10.98 17.22 29.23 22.68 16.59 72.25 28.51 68.13 24.95 42.12 28.14 26.8 37.36 18.86 16.03 22.51
"OG5663" "OG5663" "GNAZ" 0.14 0.11 10.5 12.24 29.06 0.06 0.11 0.12 0 0.31 0.05 0.01 0.06 0.08 0.05 0.02 0.01 0 0.02 0.04 0.08 0.11 0.06 0.11 0.03 0.07 0 0.45 1.71 0.53 0.12 0.12 0.18 0.15 0.18 0.1 0.14 0 0.1 0.03 0 0.02 0.02
"OG5668" "OG5668" "CDC42EP1" 50.61 15.97 6.8 11.67 30.29 27.96 17.16 11.09 6.53 41.66 48.48 6.19 16.26 8.04 10.92 14.45 6.77 2.59 2.79 5.77 4.35 14.6 16.91 14.18 10.85 7.92 16.83 15.56 66.59 35.12 37.88 47.16 107.04 10.13 17.63 53.82 19.82 10.45 15.8 10.98 10.26 8.99 10.47
"OG5669" "OG5669" "MCHR1" 0.42 0.42 0.29 0.17 0.25 0 0 0.14 0 NA NA 0 0.46 0 0.05 0.02 0.07 0 0 0 0 0.06 0 0.03 0 0 0 0.07 0.02 0.45 1.78 0.91 0.98 0 0.08 0 0.08 0 0 0 0 0.01 0
"OG567" "OG567" "RIPOR3" 10.51 2.49 1.68 2.31 7.98 17.6 11.08 0.83 2.15 7.16 8.22 1.6 0.74 0.82 0.92 0.94 0.29 0.23 0.29 0.28 0.59 1 0.74 0.61 1.27 1.09 0.69 1.6 2.6 7.56 6.6 4.05 3.07 3.7 2.24 2.34 2.05 1.5 1.16 1.67 0.3 1.31 0.6
"OG5670" "OG5670" "TPST2" 72.86 21.86 3.03 3.83 5.53 4.94 3.68 7.49 12 29.2 42.39 18.2 25.51 10.05 17.76 15.51 15.17 6.46 10.75 9.09 10.15 10.13 10.88 12.84 8.91 8.48 6.42 8.97 14.55 33.14 41.34 86.54 36.56 10.36 9.47 29.92 22.27 8.91 8.43 7.36 14.65 11.26 13.1
"OG5671" "OG5671" "BAIAP2L2" 0.25 0.38 7.7 27.83 39.82 0.03 0.02 0.28 2.94 NA NA 0 0 0.02 0.15 0.05 0 5.04 5.39 9.2 4.26 0.08 0.37 0.19 18.06 14.89 2.16 0.05 NA 0.28 0.41 0.7 0.85 7.46 1.65 6.44 4.96 0.18 0.61 1.91 0 0.04 0.03
