"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG8599" "OG8599" "TNKS1BP1" 3940.71 2644.24 5345 5345 5345 5850 5850 5935 5487.71 5818 5818 4818.77 4813.57 4798.97 4830.69 4781.68 4707.19 4672.09 4781.18 4530.71 4709.11 4808.17 4714.7 4491.85 5338 5338 5338 5779 5582 4492 4492 4492 4492 5830 5830 5292.79 5322.19 5303.89 5352.39 5301.77 5762 5762 5762
"OG86" "OG86" "COPZ2" 777.6 782.1 835 835 835 905 905 1243 615 766.8 786.67 906.74 911.32 904.2 880.04 911.47 920.74 920.45 930 930.22 930 928.82 878.94 919.74 623.8 618.64 629.14 642 615 519 519 519 519 696 696 1372 1372 1372 1372 1372 914 914 914
"OG860" "OG860" "HIPK2" 12997.18 14517.44 3606 3606 3606 3716.13 3264.52 3791 3603 14936 14936 5629.53 5876.9 5476.2 6970.52 6361.84 5821.47 4557.99 5333.07 3828.25 4527.18 2778.92 4158.89 4691.67 3836 3836 3836 5543 3975 15189 15189 15189 15189 3411 3411 3218.28 3231.83 3093.43 3256.41 3239.09 4851 4851 4851
"OG8601" "OG8601" "SERPING1" 1575.22 1653.63 1610 1610 1610 1720.72 1716.06 1464 1809.1 1867.4 1875.02 1724.38 1754.36 1740.44 1752.57 1754.86 1761.08 1754.65 1755.1 1753.69 1758.88 1757.46 1720.37 1725.12 1749 1749 1749 5924 5659 1488 1488 1488 1488 1955 1955 1993.16 1980.53 1995 1995 1995 1889 1889 1889
"OG8603" "OG8603" "SSRP1" 2851.8 2856.51 2621 2621 2621 2826 2826 2215 2147 2827 2827 1781.31 2419.76 1635.88 2359.29 2526.96 2502.26 2669.31 2558.48 2557.89 2555.52 2557.06 2596.41 2495.76 2260 2260 2260 2682 2751 2815 2815 2815 2815 2745.6 2861.53 3409 3409 3409 3409 3409 2829.25 2828.3 2828.33
"OG8604" "OG8604" "SLC43A1" 1815.67 2344.5 NA NA NA 1680 1680 2782.23 2449 2496 2496 2619.38 2376.81 2627.1 2523.79 2348.46 2532.46 2457.7 2515.94 2574.4 2615.25 2523.34 2407.29 2539 1778 1778 1778 3844 2162 NA NA NA NA 2321 2321 2239 2239 2239 2239 2239 1821 1821 1821
"OG8605" "OG8605" "PTPRJ" 4983.63 4570.48 1150 1150 1150 3747 3747 3643.71 4076 7438 7438 7223.27 7206.35 7173.58 7253.65 7219.32 7083.63 7255.54 7303.4 7311.79 7242.81 7158.85 7226.1 7225.64 3681 3681 3681 7979 4074 5119 5119 5119 5119 NA NA 4023 4023 4023 4023 4023 7058.69 6725.25 7153.73
"OG8606" "OG8606" "C11orf49" 1324.48 1454.35 1155 1155 1155 1268.9 1229.89 1034.13 1431 1120 1120 2196.24 1533.15 1538.97 1447.62 1781.49 1093.44 2143.48 2020.16 2097.59 2078.84 2479.01 904.72 1327.14 1543 1543 1543 2283 3271 1117 1117 1117 1117 2911 2911 728.5 839.86 1024.9 1023.53 950.33 1570 1570 1570
"OG8608" "OG8608" "CELF1" 4557.87 5478.28 2243 2243 2243 2258.43 2259.08 1774 5574.9 1423.8 1416.65 4642.05 4990.14 4491.9 5394.66 5573.18 5156.55 5308.72 5188.57 5498.58 5547.92 4752.37 5318.57 5075.39 6354 6354 6354 1799 1539 NA NA NA NA 1788 1788 4089.63 3823.96 4641.87 5175.83 4758.33 1998 1998 1998
"OG861" "OG861" "TNPO3" 3598.28 3669.47 3201 3201 3201 3668 3668 5584 3677 3208.86 3210.27 3553.93 3282.43 3641.04 3950.35 3747.34 3294.19 3497.56 3246.88 2945.65 3163.34 3149.12 2550.06 3118.5 5127 5127 5127 2803 2895 4513 4513 4513 4513 5234 5234 2163.18 2881.78 4252.37 4079.2 4159.98 4151.39 4135.84 4137.76
"OG8610" "OG8610" "CCDC81" 775.87 1619.08 1968 1968 1968 2346 1801 3029 2686 2780 2780 2439 2439 2613.5 2613.5 2613.5 2613.5 2613.5 2613.5 2613.5 2613.5 2613.5 2613.5 2613.5 2460 2460 2460 2453 7013 2510 2510 2510 2510 2079 2079 1594 1594 1594 1164 1594 1956 1956 1956
"OG8611" "OG8611" "SESN3" 8856.68 9531 1431 1431 1431 1987 1987 1479 1762 1986 1986 2162 2162 2162 2162 2162 2162 2162 2162 2162 2162 2162 2162 2162 1533 1533 1533 2187 1479 1562 1562 1562 1562 2385 2385 1980 1965.67 1806.84 2073.51 1981.46 2921 2921 2921
"OG8612" "OG8612" "ENDOD1" 4687 4687 4555 4555 4555 4654 4654 1008 1314 4590 4590 4470 4470 4470 4470 4470 4470 4470 4470 4470 4470 4470 4470 4470 5460 5460 5460 1298 4677 1422 1422 1422 1422 4695 4695 2272 2272 2272 2272 2272 1433 1433 1433
"OG8613" "OG8613" "CCDC82" 1210 2132.88 2123 2123 2123 1578 1578 2961 1973 2437 2437 1335.01 1398.42 1543.21 1426.63 1415.65 1649.42 1112 1403.5 1112 1403.5 1346.32 1473.65 1395.87 1839 1839 1839 5209 2846.9 2506 2506 2506 2506 1428 1428 4739 4739 4739 4739 4739 3070.81 3480.49 3408.63
"OG8614" "OG8614" "KLHL35" 2306 2306 1743 1743 1743 1892 1892 1743 2160 1903 1921 1354.5 363 1954 916.25 1194.49 983.54 916.25 916.25 916.25 916.25 646 702 916.25 2522 2522 2522 1755 1737 1936 1936 1936 1936 4280 4280 NA NA NA NA NA 1728 1728 1728
"OG8615" "OG8615" "TENM4" 14000 14000 8354 8354 8354 12306 12306 13573 12156 NA NA 5159.65 13172 4091.36 2607.6 12328.94 9934.42 4301.5 4301.5 13172 4301.5 13172 13172 11605.9 8341 8341 8341 8716 13224 8566 8566 8566 8566 13231 13231 2859 2859 2859 7980 4844.64 8542 8542 8542
"OG8616" "OG8616" "SERPINH1" 2161.25 2200.65 2006 2006 2006 2088.73 2092.59 2238 1719 2201 2201 2273.68 2270.65 2279.28 2273.57 2270.91 2268.67 2264 2264 2264 2264 2271.66 2264 2264 1569 1569 1569 1419 336 2271 2271 2271 2271 2074 2074 3410 3410 3410 3410 3410 2052 2008.74 2052
"OG8617" "OG8617" "CAPN5" 3385.11 4276.46 4487 4487 4487 2697.4 2695.15 4632 4307 4312 4308.06 2872.4 3432.28 4498 4498 4498 4498 4498 4498 4498 4283.71 4498 4498 4498 4729 4729 4729 4634 4149 NA NA NA NA 4751 4751 3396.56 3608.56 4845.97 4876 4876 4381 4137.49 4111.85
"OG8619" "OG8619" "PAK1" 2526.72 2290.84 3006 3006 3006 2574.24 2896.24 2096 2242 2770.83 2645.58 3065 3065 3065 2913.84 3065 3065 2849.89 3065 3065 3065 3065 2953.16 3065 3445 3445 3445 3821 3342 1413 1413 1413 1413 3703 3703 1487 1665 1310.43 1298.9 1284.08 3002.84 3008.49 2987.67
"OG862" "OG862" "RFXANK" 878.55 710.2 1133.12 1122.34 1084.33 1052.03 1064.73 3096 NA 1438 1438 3676 3676 3676 3676 3676 3676 3676 3676 3676 3676 3676 3676 3676 4167 4167 4167 1538 NA 1438 1438 1438 1438 2636 2636 1037.2 1112.43 1591.64 1437.24 1879.82 1360 1360 1360
"OG8621" "OG8621" "ZC3H12C" 6590.44 8807 2655 2655 2655 5565.34 5569.49 2658 2658 1902 1902 6133 6133 6133 6133 6133 6133 6133 6133 6133 6133 6133 6133 6133 3534 3534 3534 2811 3000 8745 8745 8745 8745 4321 4321 2712 2790.63 3320.01 3112.02 3058.78 2929.7 2870.27 2842.53
"OG8622" "OG8622" "TTC12" 1881.1 1791.41 2136 2136 2136 2311 2311 2648.65 485 2314 2314 3354.05 2903.46 3628 3034.55 3189.52 3372.05 2784.54 3628 3628 3628 3342.95 2816.28 2955.63 2731 2731 2731 2407 2746 2314 2314 2314 2314 2492 2492 2151.4 2149.23 2143.83 2172.15 2169.53 2213 2213 2213
"OG8623" "OG8623" "NCAM1" 3550.36 4616.8 3022 3022 3022 3790.45 3797.32 2676.33 2614 5605.14 5058.12 3299.31 3629 3629 3015.08 3629 3629 3629 3153.57 3628.95 3629 3629 3000 2371 6513 6513 6513 7026 6227 5604 5604 5604 5604 6170 6170 2988.48 3476.84 5561 4847.88 4912.91 3500.35 3222.66 3539.49
"OG8624" "OG8624" "DRD2" 2789 1634.27 2339 2293 2339 2402 2471 1890.5 3232 1854.33 1854.33 1549 1549 1549 1549 1549 1549 1549 1549 1549 1549 1549 1549 1549 3141 3141 3141 2818 2785 1763 1763 1763 1763 3143 3143 2652.5 2652.5 2652.5 2652.5 2652.5 2595 2595 2595
"OG8626" "OG8626" "HTR3B" 2011 2011 1315.5 1315.5 1315.5 1541 1541 2023 1329 1688 1688 2411 2411 2411 2411 2411 2411 2411 2411 2411 2411 2411 2411 2411 2463 2463 2463 1426 3110 1500 1500 1500 1500 1981 1981 1405 1405 1405 1405 1405 1346 1346 1346
"OG8627" "OG8627" "NPAT" 2124.22 2942.9 4674 4674 4674 4835.72 4848.22 4526.44 4320 5854.61 5924 6062 6062 6062 6062 6062 5535.16 6062 4502.68 2441.65 6062 6062 6062 6062 6032 6032 6032 5071 4263 5935 5935 5935 5935 6496 6496 4841.23 4847.28 5369.91 5520.17 5413.59 6084.37 5320.18 6008.55
"OG8628" "OG8628" "ATM" 2979.86 4561.3 9210 9210 9210 7665.5 7873.37 9987 11457 9169.36 9167.52 4219.35 6386.61 3903.52 7787.58 4940.36 5786.68 2452.81 3348.7 5199.46 3628.17 2826.32 10006 9079.14 9889 9889 9889 11873 9401 6086 6086 6086 6086 13995 13995 13524 13524 13524 13524 13524 12121.43 12131.01 12140
"OG863" "OG863" "TMEM161A" 1763.23 1602.44 3082 3082 3082 1785.64 1785.93 2118 NA 1787 1787 1368.09 1845.93 1379.93 1860.71 1841.88 1991.67 1152.24 968.65 1014.07 998.43 1971.67 1090.32 1230.9 1697 1697 1697 4197 NA 1786 1786 1786 1786 1088 1088 1689.67 1652.99 1709.12 1690.15 1695.12 2113 2113 2113
"OG8630" "OG8630" "GLB1L2" 3598.97 3230.45 2018 2018 2018 NA NA 1911 3087 2662 2662 2555 1202.5 2005 2005 3185.83 3688 2005 2005 840 2005 2005 2005 2005 2578 2578 2578 1990 2034 3106 3106 3106 3106 1179 1179 6690 6690 6690 6690 6690 2436 2436 2436
"OG8632" "OG8632" "LAMTOR1" 1073.62 1092.33 1056 1056 1056 NA NA 483 649 1149 1149 1184 1184 1184 1184 1184 1184 1184 1184 1184 1184 1184 1184 1184 519 519 519 486 1185 1178 1178 1178 1178 1035 1035 651.07 786.04 1181 1181 1181 1072 1072 1072
"OG8633" "OG8633" "P4HA3" 1916.65 1994.92 2210 2210 2210 2270 2270 1715 2118 2161 2161 1885 1885 1885 1997.75 1885 1885 2361 1997.75 1885 1885 1885 1885 1885 5781 5781 5781 4917 1380 2263 2263 2263 2263 2064 2064 1794 1794 1794 1794 1794 1660 1660 1660
"OG8634" "OG8634" "GRIK4" 508 1095.84 2253 2253 2253 3061 2886 6407 3375 2761.33 2761.33 5887 3413 5887 4532.74 3413 3413 3413 4380.67 3694.48 4454.57 3977.53 5887 3413 5779 5779 5779 6434 3092 2871 2871 2871 2871 5461 5461 2835 4227.75 5449 5079.09 2835 3298 3298 3298
"OG8635" "OG8635" "ST14" 3539 3539 3006 3006 3006 2490 2490 2490 2556 2995.87 2940.96 1912 3204.68 3259 3259 2777.99 3259 3144.3 3259 3259 3259 2792.05 953 3259 5843 5843 5843 2580 4075 3102 3102 3102 3102 4131 4131 2638 2627.46 2638 2638 2638 3193 3193 3193
"OG8636" "OG8636" "HYOU1" 4206.17 4465.29 3114 3114 3114 4253.44 4305.87 4666 4537 4608 4608 4288.25 4216.51 4290.54 4305.96 4196.77 4354.08 4422.86 4385.81 4448.39 4338.67 4329.56 3865.66 4139.45 3359 3359 3359 4662 3009 4603 4603 4603 4603 4604 4604 3013.81 3003.74 3008.79 3005.7 3007.33 4686 4686 4686
"OG8637" "OG8637" "ADAM33" 2972.7 3436.85 2436 2436 2436 3223.5 3255.78 1999.99 NA 3433.19 3446.56 1868.86 1789.76 2092.57 2158.8 1990.38 1611.35 1933.01 2062 1812.02 548 2942.7 2954.53 2185.26 5496 5496 5496 3219 2421 1873 1873 1873 1873 3416 3416 2441.56 2490 2124 2278.38 2124 2391 2391 2391
"OG8639" "OG8639" "KAT14" 3020.9 3225.71 2234 2234 2234 3437 3437 3390 4013 1454.96 1498.71 3363.94 3004.71 3661.04 3266.2 3220.33 2951.59 3109.43 3223.48 3149.48 2713.58 2236.29 2708.94 2609.15 2377 2377 2377 2844 3957 3271 3271 3271 3271 3853 3853 6982 6982 6982 6982 6982 3326.57 3269.73 3290.29
"OG864" "OG864" "LPAR2" 1240.69 1479.87 1858 1858 1858 744 744 3172 NA 1810 1810 5701 5701 5701 5701 5737.5 5701 5701 5701 5701 5701 5701 5701 5701 1038 1038 1038 1056 1053 1762 1762 1762 1762 1710 1710 2289 2289 2289 2289 2289 2053 2053 1647.18
"OG8640" "OG8640" "TKFC" 1466.54 1397.86 2519 2519 2519 1976 1976 4468 2695 2121.55 2085.53 2253 2253 2253 2253 2253 2253 2253 2253 2253 2253 2253 2253 2253 1908 1908 1908 1850 1737 2209 2209 2209 2209 5918 5918 1931.45 2004.62 2064.48 2025.36 2036.43 2369 2369 2369
"OG8641" "OG8641" "MTA2" 2356.61 2554.31 2736 2736 2736 2666.09 2660.69 2007 2001 2424.37 2334.18 2741.04 2938.59 2476.93 2912.89 2913.87 2957.35 3104.31 3048.04 3021.06 3101.94 3002.85 2993.7 2960.65 1908 1908 1908 1869 2007 3068 3068 3068 3068 2007 2007 1959 1959 1959 1959 1959 2988 2988 2988
"OG8642" "OG8642" "TMEM138" 722.05 795.42 1351 1351 1351 1539 1539 448.84 1661.53 1840 1840 1590 1590 1590 1590 1590 1590 1590 1590 1590 1590 1590 1590 1590 1321 1321 1321 3894 662 1839 1839 1839 1839 1404 1404 1476 1476 1408.14 1476 1476 1557 1557 1557
"OG8643" "OG8643" "FADS1" 3053.1 4310.82 1532 1532 1532 1794.19 1994 1551 1432 2015 2015 3456 3456 3456 3456 3456 3456 3456 3456 3456 3456 3456 3456 3456 3567 3567 3567 1577 1185 4396 4396 4396 4396 2040 2040 1797 1689.42 1797 1797 1797 3416 3416 3416
"OG8644" "OG8644" "TMC2" 2687.93 2607.32 2712 2712 2712 3154 3145 2779 1857 3172 3172 3216 2941.5 2941.5 2941.5 3216 2941.5 2941.5 3216 3216 3216 3216 2941.5 2941.5 2208 2208 2208 2643 2721 3160 3160 3160 3160 3151 3151 2718 2718 2718 2718 2718 3109 3109 3109
"OG8645" "OG8645" "ROM1" 663.66 1071.52 1545 1545 1545 1888 1888 1056 5517 1876 1876 1526 1526 1526 1526 1526 1526 1526 1526 1526 1526 1526 1526 1526 1038 1038 1038 6434 1358 1462 1462 1462 1462 5315 5315 NA NA NA NA NA 1546 1546 1546
"OG8646" "OG8646" "EML3" 1774.85 1687.02 2978 2978 2978 3239 3239 2694 3789 2105 2105 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 2691 2691 2691 2694 2682 1705 1705 1705 1705 3601 3601 2615.07 2598.08 2595.08 2613.52 2627.69 3071 3071 3071
"OG8647" "OG8647" "INCENP" 3130.33 2205.49 NA NA NA 2615.41 2620.69 4353.39 5358 2750.42 2756.29 3217 3217 3217 3217 3217 3217 3217 3217 3217 3217 3217 3217 3217 3194 3194 3194 3634 2939.15 4131 4131 4131 4131 1899 1899 2697 2697 2697 2697 2697 3319.33 3290.82 3235.18
"OG8648" "OG8648" "ZP1" 1954 990.8 NA NA NA NA NA NA 1896 1972 1972 1222 1222 1222 1222 1222 1222 1222 1222 1222 1222 1222 1222 1222 2065 2065 2065 1845 1884 1972 1972 1972 1972 1914 1914 2077 2077 2077 2077 2077 1947 1947 1947
"OG865" "OG865" "CTSA" 1482.13 1810.35 1830 1830 1830 1480.42 1480.73 1862 1684 2230 2230 2017.86 1841.69 2041.31 2244.93 2057.5 2272.85 1544.54 1427.41 1214.4 1515.96 2031.47 1387.62 1428.14 1473 1473 1473 2202 1476 NA NA NA NA 2406 2406 1557.1 1416.97 1711.6 1812.87 1492.03 2266 2266 2266
"OG8650" "OG8650" "MS4A3" 881.5 923 639 639 639 585 585 NA NA 1670 1670 1012 1012 1012 1012 1012 1012 1012 1012 1012 1012 1012 1012 1012 679 722 722 3397 644 630 630 630 630 303 303 4793 4793 4793 4793 4793 639 639 639
"OG8651" "OG8651" "PLCH2" 5304.09 4718.58 4330.5 4330.5 4330.5 4248 4248 4425 4155 4815 4815 3472.82 4158 1932.6 1385.64 2721.89 4237.3 4355.93 2213 3472.82 3472.82 4021.63 5140.35 4296.5 7017 7017 7017 4704 NA 4838 4838 4838 4838 4248 4248 4260 3953.21 4259.68 4028.88 3601.81 3605 3605 3605
"OG8652" "OG8652" "CPSF7" 2724.22 3116.54 1518 1518 1518 3612.73 3617.82 4737 4550.09 NA NA 3604 3604 3604 3604 3604 3604 3604 3604 3604 3604 3604 3604 3604 1746 1746 1746 4528 1416.2 3609 3609 3609 3609 4358 4358 3068.78 3081.9 3592.09 3528.32 3552.02 3126 3126 3126
"OG8654" "OG8654" "B3GAT3" 1575.25 1562.95 1430 1430 1430 1455.71 1448.48 1008 4156 909 909 1601 1601 1601 1601 1601 1601 1601 1601 1601 1601 1601 1601 1601 1524 1524 1524 942 1011 1640 1640 1640 1640 4810 4810 996.29 1014.71 1076.47 1057.83 1061.25 1574 1574 1574
"OG8655" "OG8655" "EI24" 1679.89 2199.35 2213 2213 2213 2148.7 2154.87 5164 1020 951 951 1770.11 2153.95 1519.34 2166.37 2165.17 2173.65 2133.27 2103.99 1572.1 1700.72 2168.24 2160.79 2177.31 1232 1232 1232 1023 2014 2236 2236 2236 2236 2890 2890 1856.78 1938.1 2168.93 2177.17 2172.95 2010 2010 2010
"OG8656" "OG8656" "CCDC15" 1161 2389.47 2666.05 2644.41 2579.58 1616.78 1809.29 5274.81 4705.48 3903 3903 3525 3525 3525 3525 3525 3525 3525 3525 3525 3525 3525 3525 3525 2655 2655 2655 6837 5576 2889 2889 2889 2889 2169 2169 3523 3523 3523 3523 3523 2510 2510 2510
"OG8657" "OG8657" "CHEK1" 1431.18 2413.24 2261 2261 2261 1887.91 1793.7 5617 6012 2675.8 2406.13 589.02 761.3 1404.99 2634.88 1288.99 1476.19 2233.74 1636.33 3397 1636.33 1549.89 3397 3557.51 1531 1531 1531 5931 2412 2759 2759 2759 2759 1910 1910 NA NA NA NA NA NA NA NA
"OG8658" "OG8658" "FEZ1" 1505.79 1293.69 1743 1743 1743 1696 1696 2017 1919 1176 1176 744.84 918.67 1285 1794 1794 1794 1285 1285 1285 748 991.5 999.01 1285 1693 1693 1693 2495 1968 1764 1764 1764 1764 2062 2062 1990 2081 2052.7 2040.9 2081 1683 1683 1683
"OG8659" "OG8659" "ESAM" 1844.37 1866.81 1854 1854 1854 1880 1880 3773 3752 1866 1866 1720.73 1758.33 1763.82 1841.04 1788.23 1765.05 1775.29 1865 1865 1865 1865 1865 1817.98 1170 1170 1170 1182 3173 1860 1860 1860 1860 1563 1563 2881 2881 2881 2881 2881 1801 1802.35 1801
"OG866" "OG866" "SUGP2" 2356.99 2530.7 3553 3553 3553 4440.84 4283.31 3520.54 2757 3657 3657 3510.43 2734.93 3280.28 3836.62 3356.87 2955.42 2464.99 1862.44 2373.05 1924.22 3408.34 2238.6 3237.22 4065 4065 4065 4400 2013 3186 3186 3186 3186 3374 3374 6187.83 5862.65 6226 6196.28 6191.38 4293 4293 4293
"OG8660" "OG8660" "KIRREL3" 1769.26 1737.83 1866 1866 1866 3283 3283 2859 3513.26 2055 2880.33 3323 3795 2851 3795 3795 3795 3795 2851 3795 3795 3553.54 3323 3795 2445 2445 2445 2352 3366 2178 2178 2178 2178 2352 2352 2932 2932 2932 2932 2932 3372 3372 3372
"OG8661" "OG8661" "MPZL2" 1477.58 2019.43 2100 2100 2100 2520 2520 1072 890 2611 2611 3107 3107 3107 3107 3107 3107 3107 3107 3107 3107 3107 3107 3107 2640 2640 2640 5284 2615 2859 2859 2859 2859 2822 2822 NA NA NA NA NA 3255 3255 3255
"OG8662" "OG8662" "SCN2B" 5826 5826 970 970 970 1872 1872 5067 777 4911 4911 4562 4260 4562 4562 3958 3958 4260 3958 3958 3958 3958 4260 3958 5202 5202 5202 4497 1578 2162 2162 2162 2162 4986 4986 648 648 648 648 648 1037 1037 1037
"OG8663" "OG8663" "SIDT2" 3417.27 2956.5 3925 3925 3925 2102.34 1983.52 3671.1 4562.58 3885.01 3814.81 2733.98 3270.43 2450.39 3819.21 3740.61 3854.52 3714.7 3663.68 3552.22 3589.61 3890.3 2665.29 3636.78 5759 5759 5759 2881 4046 3919 3919 3919 3919 3709 3709 1872.49 2047.18 2293.29 2322.08 2255.55 4727.21 4612.74 4704.04
"OG8666" "OG8666" "JPH2" 4787 4787 2097 2097 2097 2283 1804 2025 1248 3911 3911 4211 4155 4155 4155 4155 4211 4155 4155 4211 4155 4155 4211 4155 3011 3011 3011 1950 1170 NA NA NA NA 6003 6003 390 390 390 390 390 2127 2127 2127
"OG8667" "OG8667" "DUSP15" 1248.25 977.55 885 885 885 1306.42 1098.99 NA 1405 1732 1732 2993 2993 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 1999 703 703 703 NA 720 1387 1387 1387 1387 1032 1032 923.5 1032.75 1040.01 1386 705 1920.5 3106 3106
"OG8669" "OG8669" "C20orf144" 2254 2254 670.5 670.5 697 426 426 126 582 345 345 704 704 689.79 697 700.9 704 683 697 697 697 697 697 697 552 552 552 618 NA 589 589 589 589 462 462 593 593 593 593 593 751 751 751
"OG867" "OG867" "SLC12A2" 3773.03 5335.19 4094 4094 4094 4982.33 5271.34 3400 6450 2979 3069 6520 6520 6520 6520 6520 6520 6520 6520 6520 6520 6520 6520 6520 4635 4635 4635 7111 6866 6863 6863 6863 6863 6092.46 6597 6756 5341.63 6558.96 6423.74 6672.87 6401 6401 6401
"OG8670" "OG8670" "KIAA1755" 2162.96 2622.1 3582 3582 3582 3606 3606 3892 5558 3762 3762 3910 3910 3910 3910 3910 3910 3910 3910 3910 3910 3910 3910 3910 3603 3603 3603 3777 3045 3872 3872 3872 3872 7104 7104 1926 2594 3480 3480 3480 4051 4051 4051
"OG8671" "OG8671" "SPATA25" 757 757 657 657 657 639 639 630 687 718 718 631 786 786 631 786 786 631 476 631 631 786 631 631 483 483 483 NA 288 718 718 718 718 684 684 684 684 684 684 684 1583 1583 1583
"OG8672" "OG8672" "OCSTAMP" 2043 2043 1374 1374 1374 1689 1689 1371 1434 1709 1709 3657 3657 3657 3657 3657 3657 3657 3657 3657 3657 3657 3657 3657 1368 1368 1368 NA 1773 1437 1437 1437 1437 NA NA 1656 1656 1656 1656 1656 2018 2018 2018
"OG8673" "OG8673" "DSN1" 2054.87 2076.15 2165 2165 2165 1945.01 1973.18 2746 5591 2061 2061 1244.19 1723.12 1489.78 1494.23 1489.01 1922.67 1883.32 1506.53 1760.57 1139.3 1317.69 968.08 639 1304 1304 1304 1065 1044 849 849 849 849 2329 2329 2510 2510 2510 2510 2510 3232 3232 3232
"OG8674" "OG8674" "SOGA1" 14371 14371 4284 4284 4284 4179.45 3923.09 4708 5313 5691.17 5811.35 7864 7864 7864 7864 7864 5227.71 7864 7864 1970.24 3932.97 7864 5953.61 5208.37 4864 4864 4864 4723 4497 3375 3375 3375 3375 9599 9599 7000.42 7792 7792 7792 7792 4657 4657 4657
"OG8675" "OG8675" "CNBD2" 2531 2256.46 1752 1752 1752 1731.32 1827 1587 2425 1938 1938 2084.99 1808.16 1894.41 1750.62 1829.61 1846.62 2277 2277 2277 2277 2189.78 2277 2277 2108 2108 2108 1752 1758 1938 1938 1938 1938 1875 1875 823.07 1967 1764.35 1231.96 1884.52 3129 3129 3129
"OG8677" "OG8677" "CDH22" 2850 2850 2382 2382 2382 2012 2170 4286 3724 2253 2247 3111.5 2521 3111.5 3111.5 3111.5 3111.5 3111.5 3111.5 3111.5 3111.5 3111.5 3111.5 3111.5 2881 2881 2881 5044 2251 2884 2884 2884 2884 5600 5600 2493 2493 2493 2493 2493 2439 2439 2439
"OG8679" "OG8679" "YTHDF1" 3003.78 3237.8 3020 3020 3020 2931.53 2651.47 1801 3097 3085 3085 2985.69 2690.59 3137.46 3117.64 3035.26 3071.39 2685.18 2539.71 2547.86 3049.42 3097.62 2731.08 2921.63 2995 2995 2995 2244 4211 3257 3257 3257 3257 2882 2882 2428.57 1852.43 3070 3058.72 3070 3079 3079 3079
"OG868" "OG868" "SNX24" 1897.62 1329.4 2042 2042 2042 1886 1886 579 527 690 690 1880 1654.86 1880 1880 1821.07 1880 1880 1880 1880 1880 1865.51 1768.33 1880 523 523 523 1966 447 456 456 456 456 2076 2076 1536 1329.99 1536 1536 1536 2189 2189 2189
"OG8680" "OG8680" "CABLES2" 2516.55 3785 1746 1746 1746 1097.89 1111.4 4246 6330 3787 3787 3017.65 3074.84 3117.73 3178.89 3171.96 3114.59 2887.43 2793.59 2844.57 2875.64 2901.9 2989.38 2997.13 5319 5319 5319 3762 NA 3789 3789 3789 3789 6133 6133 1401 1401 1401 1401 1401 1440 1440 1440
"OG8681" "OG8681" "ORAOV1" 1257.46 1350.51 784 784 784 589.54 614.37 1584 738 1237.56 1145.22 1047.19 1665.97 1064.96 1734.02 1903.36 1965.96 938.71 924.77 1347.41 1166.96 1787.41 1056.38 1409.18 342 342 342 NA 120 774 774 774 774 NA NA 643.62 563 563 563 563 669 669 669
"OG8682" "OG8682" "GPHA2" 466 747 390 390 390 746 746 NA NA 745 745 609 685.5 685.5 685.5 685.5 685.5 609 609 685.5 685.5 685.5 685.5 685.5 390 390 390 393 NA 745 745 745 745 390 390 690 690 690 690 690 766 766 766
"OG8684" "OG8684" "TRPT1" 948.08 849.25 828.34 889 868.38 817.35 832.42 757.01 777 1053.64 1040.12 1142 1142 1142 1142 1142 1142 1142 1142 1142 1142 1142 1142 1142 660 660 660 1557 1317.18 1067 1067 1067 1067 931 931 874.92 929.35 943 943 932.19 2882 2882 2882
"OG8685" "OG8685" "NUDT22" 1081.57 979.88 982 982 982 1097.18 1098.32 1212 1079 1117 1117 970.84 957.03 818.87 1008.7 987.27 988.59 1026.83 1013.26 1014.87 923.07 976.79 978.34 988.09 915 915 915 NA 1122 1117 1117 1117 1117 1067 1067 1101.13 1094.18 1092.49 1085.87 1076.77 1070 1070 1070
"OG8687" "OG8687" "PLCB3" 4132.46 4025.59 5281 5281 5281 3974 3986.93 1663.48 5229.05 3651 3660.39 4201 4201 4201 4201 4201 4201 4201 4201 4201 4201 4201 4201 4201 6256 6256 6256 3773 NA 5727 5727 5727 5727 3981 3981 3657.34 3691.91 3803.28 3795.65 3794.87 3792 3792 3792
"OG8689" "OG8689" "CDC42EP2" 2023 2023 1459 1459 1459 1981 1981 645 645 1979 1979 1491 1491 1491 1491 1491 1491 1491 1491 1491 1491 1491 1491 1491 654 654 654 645 648 1978 1978 1978 1978 NA NA 1096 1096 1096 1096 1096 1366 1366 1366
