"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG8340" "OG8340" "TMEM168" 91.38 197.65 267 202 571.01 126 249 689.6 59 365 223.07 256.93 177 430.57 435 1396 1635.88 97 168.84 123.98 92 434.65 100 193.42 183.13 229.23 1559 558 502.98 37 33.44 17 47.93 449.39 165.51 92.18 74 164 612.98 199 216 928 182
"OG8341" "OG8341" "ASB15" 0 1 4 5 33 1 3 33 44.93 0 0 0 0 0 0 1 2 0 0 1 0 0 1 0 19.06 60 341 1 3 2 0 0 3 1 1.03 0 0 0 1 0 0 7 1
"OG8342" "OG8342" "C7orf43" 220.76 164.83 50 115 730 371 395.01 333.71 435.99 262.16 274.04 135.72 101.16 243.87 164.61 522.09 298.4 77.94 79.12 253.97 67 186.26 102.04 114.67 162.76 200.55 438.03 NA 265 73.8 171.05 128.65 604.96 362.98 177.1 353.57 192.09 169.6 586.5 186.22 617.76 1431.69 469.8
"OG8343" "OG8343" "SLC12A9" 308.91 390.04 56 79 608 316 435 96 111 327.01 340.35 361.79 167.77 445.92 446 1841 761.85 145 150 349 111 332.27 99 135 169.76 195.35 410 303 653.34 139.33 267.59 169.67 522.07 210.33 103 486.07 346.82 244 714 249 142 544 90
"OG8344" "OG8344" "GIGYF1" 591.32 768.43 416 341 4243.87 286.79 371.96 231 193.92 826.07 964.36 900.03 400.58 748.09 746 4582.94 1340 325.61 335.7 674.18 237.42 743.49 274.15 391.05 392.88 565.45 623 364 551.67 434.29 675.99 718.39 2250.06 432.69 128.03 394.69 239.04 282 1101.11 205 490.06 2250.96 554
"OG8348" "OG8348" "TMEM209" 111.96 142.75 229 243 773.06 779.06 771.16 179 186 77 59.99 196.07 122.91 275.78 275 860.01 669.19 180 212 381.9 192.99 311 130 221.75 125.09 169.36 511.27 424 708.31 41 22 18 66.34 220.76 170.19 29 48 79 283.01 92 344 1187 310
"OG8350" "OG8350" "STRA8" 0 1 124.91 122.98 343 0 1 0 0 0 0 0 1 2.89 0 1 0 3 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG8351" "OG8351" "ZC3HAV1L" 15.74 11.95 6 12 21 173.52 285.79 8 9.04 19 5 8.06 14 19.48 24.44 38 32 1 6 2 0 3 2 3 17 11 28 5 NA 0 4 1 1 1 7 28.07 15 11 36 20 9 22 15
"OG8352" "OG8352" "TMEM140" 635.1 1308.5 581 359 2093.39 2176.02 4547.28 100 94 1238.68 841.98 457.67 124.35 331.56 410.57 2903.22 1443.06 440.9 709.89 832.23 282.09 492.35 182.39 388.44 16.02 39 41 63 200 441.17 1138.82 625.39 1461.83 186.18 236.98 196.16 253.35 369.15 1653.93 429.06 1096.99 4087.34 1111.42
"OG8353" "OG8353" "EPHA1" 970.33 862.22 1018 967 7437.81 1509 1459.91 578 518 477.98 772.64 1173.07 472.79 1026.13 1590.86 4661.37 3356.77 552.12 507.49 819.47 345.91 1734.81 483.59 751.59 1870.11 1555.61 3492.48 286 1307 385.51 448.83 568.77 279.95 NA NA NA NA NA NA NA NA NA NA
"OG8355" "OG8355" "CNPY1" 0 0 0 0 0 3 4 0 2 0 0 6.95 0 3 1 2 1 0 0 0 0 1 0 0 0 0 0 0 0 5.98 0 0 0 0 1 0 0 0 0 0 0 0 1
"OG8356" "OG8356" "NCAPG2" 46.1 95 65 43 304 34 32 9 13 63 42 27 21.13 43.5 43 92 84 15 29.01 16.52 5 20 5 12 6 8.76 43 106 263 NA NA NA NA 34 32.01 47.67 55.02 53.02 224.02 103.97 96 292 61
"OG8357" "OG8357" "ASB10" 1 0 0 0 0 0 2 1 2 1 2 1 1 1 3 5 5 0 1 0 0 0 0 0 1.94 2.99 2 0 4 0 0 1 0 NA NA 0 0 0 0 0 0 1 0
"OG8359" "OG8359" "RAB19" 2 0 7 9 30 4 3 1 11.86 6 2 4 1 8 4 19 5 2 6 0 1 2 2 3 4 7 19 15 229 3 2 0 2.65 0 0 0 2 1 1 11 7 23 6
"OG836" "OG836" "EPN1" 3773.51 3960.54 922.98 872 10859.86 2055.02 3290.99 1129 467.01 NA NA 3828.66 2317.62 4200.7 4402 19605.72 8948 3326.92 3810.96 8110.37 3500.99 4078.58 2129.16 2441.78 981.55 979.31 1582.18 669 NA 637.09 1779.66 2765.05 1931.87 2460.01 809.89 3956.55 1744.41 1236 5942.66 1051 2379.69 8641.17 2113.92
"OG8361" "OG8361" "DENND2A" 86.01 108.95 759 541.88 2368.06 80.27 145.05 261 70 213.8 153.01 111.99 66 178.11 70 400.03 182 41 32 49.96 33 133.99 43 86.51 52.95 79.41 66.37 229 323 65.06 45 105.18 108.29 101.04 79.85 68.27 56.64 80 243 114 753 3119 380
"OG8365" "OG8365" "LANCL3" 0 5.34 1 3 12 1 5 1 0 10 1 9 1 0 0 1 0 1 0 1 0 0 0 0 1.05 7.1 48.31 1 5 0 1 3 0 19.96 2 0 0 0 3 0 0 0 1
"OG8366" "OG8366" "SYTL5" 25 105.97 0 0 0 0 0 0 3 167 192.11 1 9 61 0 0 2 0 0 0 1 3 0 7 7 2 7 0 0 82 136.04 24 21 186 29 8 2 4 29 82 2 43 1
"OG8369" "OG8369" "MSN" 770.59 1332.46 1319 1503.93 3667.28 208.17 120.04 448 815 1612.91 943.84 668.11 380 912.51 580 2186 1260 112 181 199.66 94 365.93 145 254 213.06 292.69 259.39 737.13 564.52 NA NA NA NA 1169.17 1505.33 694.13 1481.9 1196 3175 1945 590 2261.87 355
"OG837" "OG837" "MED29" 541.31 817.56 212 259 1825 581 733.51 289 546 748.44 495.45 182.82 241.42 274.04 342 1606 1136 265 344 496.37 394 452.25 186 293 252.25 226.29 394 488.44 775.8 126.92 239.21 162.96 225.05 372.96 210.08 902.27 469.68 415 1466 352 332 1017.11 247
"OG8370" "OG8370" "AKAP4" 0 10 9 23 40 112 0 8 0 4 3 3 26.65 0 1 0 0 0 0 0 0 0 0 0 1 1 91 0 NA NA NA NA NA 0 1 3 0 23 7 0 4 2 2
"OG8371" "OG8371" "CCNB3" 4 8 67 77.46 263.91 2 0 3 0 15 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 14 20 2 NA NA NA NA 1 5 17 40 11 65 37 2 6 4
"OG8372" "OG8372" "HDAC8" 142.61 241.05 103 109 502 242.46 336.77 93 NA 232.99 182.99 49.71 48.44 57.54 73 331 227 47 64 101 51 48 23 29 44.53 38.52 79 68 517 NA NA NA NA NA NA 183.02 161.41 190.19 776.69 269.11 206.9 860.59 135.94
"OG8373" "OG8373" "SLC16A2" 1616.09 3032.37 3 4 11 1625.06 367 2 109 1284.46 1480.82 2032.02 1627.71 5994.02 5895 24827.46 11608.48 1758.8 2082.46 3530.19 1992.78 4409.29 2972.06 2505.93 858.67 936.8 1632.02 12 106 110.98 132.81 723.66 156.02 1441.07 339.1 3242.83 2407.76 7038 17723.44 5691 2614 16504.33 4562.97
"OG8374" "OG8374" "CXorf36" 18.48 10.69 8 6 22 261.29 366.91 12 0 19 4 0 0 1 0 0 4 0 0 0 0 0 0 1 35.03 58.8 86 3 3 154.22 190.09 131.2 230.89 NA NA NA NA NA NA NA 0 1 0
"OG8377" "OG8377" "CHST7" 191 538.38 15 9 89 16 4 5 9 137.02 48 23 27 42.84 26 83 56 17 22 39 14 10 5 5 23.12 20.63 37 36 104 NA NA NA NA 107 28.36 835.92 131.01 134 473 116 12 95 7
"OG838" "OG838" "AHRR" 5.19 11.7 0 0 1 7 2 0 0 2 0 6.78 1.96 11.06 0 19 5.16 0 1 1.29 3 4.83 0 2.13 0 1 3 18 0 NA NA NA NA NA NA 840.8 346.98 421 1738.95 562.02 2 4 1
"OG8382" "OG8382" "ZMYM3" 276.51 421.87 546 664 2865.22 262 240.33 179 299 406.8 484.26 244.2 198.98 320.81 419.99 1934.03 1017 206 238 323.01 172.95 407 144.12 193 238.65 191.12 416 761 952.13 81 76.99 49 69.98 276.09 38.61 704.08 474.72 474 1715 561 441 1692.63 352
"OG8383" "OG8383" "GPR174" 2 5 17 20 89 0 0 1 1 19 4 4.16 1 12.03 3.01 25.98 12.41 9.17 15.63 6.78 14.75 17.48 8.04 13.68 3 1 6 107.9 3 12 10 1 3 5 3 2 13 14 15 25 5 14 4
"OG8384" "OG8384" "CCDC120" 111.6 116.48 341 439 3398.07 25 23.97 38 72 55.03 67.01 22 19 26 17 79 48 34 77 104.38 43 162.86 114 137 235.28 343.37 484.56 108 299.98 14.01 30 48.98 102.4 147.97 24.85 207.6 76.72 90.06 287.13 111.42 87 359 93
"OG8385" "OG8385" "LPAR4" 0 1 1 4 3 0 0 0 NA 1 0 0 0 2 1 5 12 0 0 0 2 0 0 0 3 5 6 NA 3 1 0 0 0 0 0 0 0 0 1 1 4 6 2
"OG8387" "OG8387" "AWAT2" 0 0 0 0 1 0 0 0 0 0 0 19.61 15.04 16.57 35 106 100 0 0 0 0 37 10 15 6.39 20 26 0 12 0 0 0 0 0 0 NA NA NA NA NA 0 0 1
"OG8388" "OG8388" "OGT" 776.85 1176.01 1379 940 3492.85 1271.99 2932.01 1456.74 979 4175.5 2188.38 1409.37 665.76 2561.71 1758 6719.99 5250.91 602.03 645.97 617.07 345.01 862.72 287.47 506 1009.55 1657.22 2786.49 642 2627.34 NA NA NA NA 1929.46 1131.19 1005.87 876.67 1129 4136.05 1796 1493 4294.77 776
"OG8389" "OG8389" "SNX12" 375 456.97 488 544 1580.02 1047 729 37 23 610.14 582.7 331.05 133.74 424.44 251.12 767 475.48 250.98 334.19 333.06 155.46 386 158 275.84 91.54 165.11 159 117 170.03 20.6 20 25.85 84 491.11 278.26 291.89 260.5 322.46 1205 389.02 146 398.96 127
"OG8390" "OG8390" "ITGB1BP2" 8 15 5 12 41 18 21 6 NA 6 8 1 0 3 2 9 9 6 5 3 2 3 1 0 12 14.3 50 0 1 42 63 15 35 4 2 6 4 16 29 5 22 69 12
"OG8393" "OG8393" "ZNF711" 4 9 26 8 44 5 14 9 479 11 6 0 1 0 0 2 1 0 0 0 0 0 0 0 61.08 104.17 187.03 4 467.01 2.11 7 5 0 29 6 1.99 23.01 12 77 55 3 12 5
"OG8395" "OG8395" "DIAPH2" 191.7 420.99 NA NA NA 173 121.2 255 274.96 187.94 103.98 394.24 196.26 670.33 601.75 1318.39 1282.24 98.12 132.66 153.91 107.09 300 208.17 162.81 433.65 523.75 1640.81 107 703.41 102.04 126.26 71.75 214.46 172.2 104 32.92 77 92 535.13 149 62 453 36
"OG8399" "OG8399" "FRMPD3" 7.23 4.76 0 2 2 0 0 0 0 10 0 0.22 0 0 0 0 0 0 0 0 0 0 0 0 1.91 1 1 3 0 3 1 0 0 0 1 0 3 2 0 3 0 0 0
"OG84" "OG84" "SPPL2B" 749.33 744.47 95 138 1324 576.04 662.09 68 535.99 297 400.66 318.18 219.95 274.89 365 1961.06 733 105 175 240.22 108 433.1 214 333.71 411.47 587.29 1863 349 NA 85.93 163.36 211.24 360.39 731.59 253.36 1023.71 428.89 216 1094 204.09 570.99 2329.8 391
"OG8400" "OG8400" "HTR2C" 0 0 NA NA NA 0 8 3 NA 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"OG8401" "OG8401" "DOCK11" 19 50 1005 956.71 2465.8 76 77 40 2 371.06 114.95 38.02 14 48 20 78 60 2 9 3 0 1 2 4 63.2 67.41 112 267.45 138 70.02 120.7 15 55.82 229 63 51 200.01 176 647 345 278 121 179
"OG8402" "OG8402" "ARHGAP36" 0 1 0 0 5 1 0 0 0 0 0 0 1 1 10 8 21 0 0 0 0 10 0 4 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0
"OG8403" "OG8403" "GPC3" 16 16 1872 8578 29389.86 987.96 1288.03 683 NA NA NA 30 6 52.49 11 84 35 10 22 47 5 93 23 39 2 1 7 11142.96 133 35 94 5 22 3 13.1 388.91 2 3 57 22 13 137 20
"OG8404" "OG8404" "GPR119" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG8407" "OG8407" "MFHAS1" 196 178 22 31 121 135 38 1070 263 72.98 59.04 692.62 491.76 825.82 876.01 3411.35 2235.7 705.29 767.87 855.84 506.26 885.81 332 388.96 562.74 844.94 1204 1857.78 631.39 31.6 25.11 82.76 190.33 70 34 243 314 201 698 271 62 185 40
"OG8408" "OG8408" "FBXO25" 260.11 470.73 495.94 542.02 1531.9 190 198 77 37 457.92 241.8 89 83 161.76 137 632.43 425 51 66.99 75 23 194 52 100 9 11.07 61 64 343.01 111 247 72.03 458.08 174.89 165.21 52 69.13 84 428 76 71 245 67
"OG841" "OG841" "MTMR1" 230 205.93 129 152 431.25 110.85 106 252 622.12 83 75 418.91 323.04 650.69 747 2953.98 2435.67 156.57 183.01 126.99 67 490.26 134 298.22 40.16 107.4 266 281 648.01 55.19 83 47 127.67 268.9 75.97 413.81 360.24 400 1549 513 774 3290.26 776
"OG8410" "OG8410" "NSDHL" 1514.9 443.9 4085 5343 7234.75 1836.82 3710.99 971 594.97 1332.68 958.93 2523.26 692.35 2485.91 2901 8999.12 6362.42 1563.4 1934.86 2155.01 1520.13 2570.72 414 1169.8 79.73 260.36 654 1076 1847.54 124.98 270.01 149.8 208.62 854.51 638.65 2080.15 1530.01 1381.67 6343.19 1822.99 11796.24 30209.14 8094
"OG8411" "OG8411" "ZNF185" 21 28 5 14 18 6 4 47.09 2 45 16.99 3 3 5 6 15 12 1 2 3 3 6 5 5 2.04 4.08 3 198 NA 1 0 1 0 8 4 6 3 9 35 12 1 3 1
"OG8412" "OG8412" "CSGALNACT1" 35 58.83 49 35 147 120 172.25 20 3 341 313.99 13 11 17 20 49 67 6 5 16 4 14 7 5 9 18.99 10 142 137 63.32 103 91 105 55 99.78 64 96 99 304.26 193 65 181 40
"OG8413" "OG8413" "ATP6V1B2" 705.81 932.92 674 671 2043.1 1817.21 2903.01 905.88 950 868.45 472.73 803.12 546.97 1047.5 986.75 4721 2292.28 304.58 423.27 350.04 160.22 870.06 205.46 329.97 282.04 335.8 1305 1868 2114 409.84 759 367.15 921.41 605 418.94 866.59 604.65 823 2713 977 1040.03 4015.72 669
"OG8415" "OG8415" "HMBOX1" 129.52 156.4 50 117 385.03 114 79 43 85 160.98 112 570.37 309.4 675.05 500 1804 1118.26 209.12 212.64 459.01 188.85 395 217 275.99 33 70 112 39 109 95.06 139.72 104 181.01 76.51 33 24.97 49 50 240 55 56 302 21
"OG8416" "OG8416" "CHRNB3" 0 0 2 0 0 128 111.97 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA 0 2 0
"OG8417" "OG8417" "CHRNA6" 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 52.13 77.11 38.87 49.64 36.45 0 0 0
"OG8418" "OG8418" "GNRH1" 2 12 0 0 9 57 126.88 0 0 69 38 13 1 11 1 9 22 0 2 1 0 0 0 0 0 0 0 0 2 38 37 5 17.04 16 4 1 1 5 18 6 6.01 10 1
"OG842" "OG842" "GPC1" 863.03 1258.7 668 436 6779.97 465.05 456 97 1 237.95 100.02 157.03 163.98 93.44 180 859 361 190 325.92 338.34 104 2714 905 1215.76 88.22 73.68 63 493 NA NA NA NA NA 46.2 34 NA NA NA NA NA 8 18 2
"OG8420" "OG8420" "DOK2" 109.02 115 97 83 657 128 109 29 65 227.91 129.82 58.24 37 73.04 60 201 67 14 21 19 16 63 24 37 3 3 10 142 33 34 169.88 55 472.51 318 63.71 110.01 111 72 179 69 109 175.75 45.63
"OG8421" "OG8421" "SLC25A37" 735.85 717.52 113 135 567 250.18 315.03 73 463 415.67 392.09 769.72 458.16 1331.53 1361 4917.25 2887.02 354.81 220.98 506.49 249.39 751.78 190.97 251.97 112.51 151.81 88 43 254 205.23 557.25 419.37 363.76 207.96 175 619.45 396.2 631.66 2054.55 547.31 131 770 137
"OG8422" "OG8422" "CHMP7" 367.01 389.37 601 600 2924 554.47 764 65 449 472.77 337.17 988.99 623.55 924.14 1582 4670.05 3594 543.83 949.36 513.75 267.8 1374 255 635 203.41 265.11 507 455 1762.46 237.73 316.22 256.32 565 311.3 145 159 110.77 182 629 172 802 2700.19 638
"OG8423" "OG8423" "DOCK5" 1099.09 565.09 26 46 150.57 297 262 64.07 9 284.03 330.94 827.99 417.84 914.1 868 2709.13 1891.55 212.31 221.69 216.06 127.02 375.74 135.36 217 21 31 34 256 225 81.58 113.93 42.48 452.67 NA NA 69 325.87 84 522 96 258 888 106
"OG8424" "OG8424" "STAR" 0 8.39 43.01 28 111.78 14 14.39 11 0 4 1 17 16 46.05 29 181 106 2 1 4 0 13 6 3 6 3 8 3.83 134 9 3 1 5 9 11 1 2 1 1 3 4 19 6
"OG8426" "OG8426" "ERLIN2" 628.25 1255.01 4044 3337 12375.84 383 282.06 268 199.99 1061.97 1044.56 745.62 332.88 710.08 1028 3395.05 2398 195 279.86 392.55 185.07 583.71 214.95 359 126.96 190.92 291 216 776 139.4 157.3 241.01 281.55 1169.27 351.09 397.59 449.49 357.68 962.85 312.31 748.68 2728.75 648
"OG8427" "OG8427" "SNTG1" 9.32 13.3 2 0 18 0 0 0 0 2.67 1 8.74 3 10 0 8 130 5 8 11 0.97 0 0 0 0 0 2 1 0 1 0 0 0 0 0 2 4 2 6 6 0 0 0
"OG8428" "OG8428" "PXDNL" 2 1 NA NA NA 0 0 5 NA 9.88 11 NA NA NA NA NA NA NA NA NA NA NA NA NA 40.23 23 57 7 135 7.99 3 0 1 0 1 0 0 0 0 0 NA NA NA
"OG8429" "OG8429" "ST18" 5.19 7.83 0 2 4 4 3 3 1 3.02 2 0.38 1 5.24 0 0 0 0 0 0 0 0 0 0 0 0 2 13 12 21.57 1.4 2.11 3.4 NA NA 13.66 11.83 37.53 302.66 60.77 0 0 0
"OG843" "OG843" "ADCK1" 87.14 67.39 58 71 508.53 73 116 13 10 115.47 147.06 191.71 183.02 276.16 395 1732.3 1083 62 104 131 44 448.01 94 207.03 19 22.82 21 209 123 83 137.01 65 306.01 114 38.87 167.57 98.26 147.96 518.99 178.4 84 430 77
"OG8430" "OG8430" "RGS20" 0 1 11 4 45 5 2 0 5 11 3 10.62 1 19.33 3.03 2 4 2.98 1 0 0 0 1 3.57 26.14 20.59 15.94 4 1 1 0 0 4 48.46 6 7 0 3 8 5 4.11 1 0
"OG8431" "OG8431" "TACC1" 264.21 548.94 72 118 388 52.99 40.79 241.99 649.95 227.94 90 865.43 870.02 1900.95 1510.89 5500.85 3806.97 132.18 148.07 172.54 94.78 147.95 76 122.96 122.26 292.1 867.03 139 3180.98 975.46 1368.96 565.84 1453.08 60 76.67 22 57 108 634 147 292 1525.18 219.03
"OG8432" "OG8432" "GOLGA7" 631.38 484.11 692 636 1565 1280.97 1931 501 414 678.9 441.99 971.94 575.33 1281.17 1571 5102.03 5609 871.17 1266.93 1494.68 606.67 1208.68 383 730.42 63 82.26 137 1230 73 298 467 399.56 875.12 449.83 381 290.59 316.59 560.7 1756.04 768.99 1183 3208.01 864
"OG8433" "OG8433" "PLPP5" 228.6 336.47 202 153 904.13 11 24 175 477.94 72 101.11 294.23 161.53 450.06 389 1079 995 299 349.05 620 349 302.77 224.98 193 79.99 115.88 81 217 NA 26 26.94 37.69 107.01 234.17 227.03 1096.92 832.69 1041 2649.05 1117.85 643.01 1895.95 483
"OG8434" "OG8434" "GINS4" 100.61 183.9 25.55 37.72 66 9 4 20 2 54.89 40.98 226.01 132 252.31 428 1480.24 1078 55.64 63 80.98 23 275 84 112 1 0 2 9 13 6.08 18.5 7.01 70.01 162.58 63.57 34.38 27.31 32.66 75.68 52.51 59 139 23
"OG8435" "OG8435" "NSD3" 339.71 427.56 379 576.36 1675 354.05 339 380 303 264.01 211.13 1507.96 1682.88 3746.43 2909 8341.39 6299.01 298.9 359.8 357.86 250.7 902.98 384.68 577.66 281.11 449.56 1227.02 452 678 159.32 179.05 196.49 354.37 224 165.52 213.75 237.43 409 1808.03 546 387 1412.28 290
"OG8436" "OG8436" "DNAJC5B" 11.5 5 0 1 1 1 1 0 0 1 1 0 3.01 0 0 0 0 0 0 0 0 0 0 0 7 2.02 1 1 1 3 4 0 0 9 3 0 0 1 0 0 3 0 0
"OG8437" "OG8437" "CRH" 0 1 0 0 0 0 1 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0 0 0 4 0
"OG8438" "OG8438" "TRIM55" 281.98 735.09 0 0 1 0 5 0 2 217 106.95 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 1 144.9 449.51 124.81 52 4 2 2 0 1 0 4 1 8 2
"OG8439" "OG8439" "ADHFE1" 661.33 1532.05 1585 1419.18 2404.01 5487.28 6476.82 956 239 2725.51 2121.86 1798.6 1153.77 2685.6 2603 12291.98 5376.1 2397.5 2175.74 3469.11 1846.31 2286 1148 1501.91 422.84 425.99 1378.36 317 924.32 NA NA NA NA 1339.2 708.65 1237.91 952.2 1287.84 5355.58 982.57 5419.2 11228.73 3851
"OG844" "OG844" "HAGH" 6145.5 6322.68 6713 7777 41534.83 1975.65 4272.25 2417 1858.17 1847.67 2790.2 4679 2949.6 5730.9 5113.11 28771.74 19484 2193.03 2536.07 2843 1395.96 4496.89 1177.32 2355.56 620.66 931.22 1945 1077 1881 2901.51 8842.16 5507.99 4796.22 2149.11 1062.33 8621.05 3821.1 2670.36 8050.49 1960.32 6112 16893.49 3945
"OG8440" "OG8440" "MRPS28" 285.78 609.4 271 148 547 NA NA 113 216.47 476 373.29 274.28 169 289.97 314 1789 1271 148 213 205 106.58 237 112 274 149.02 194.61 1304.21 222 419.01 405.01 574.01 310.34 513.39 339.03 231 NA NA NA NA NA 584 1471.47 346
"OG8441" "OG8441" "PMP2" 0 4 0 0 0 0 0 1 0 1 2 0 0 0 0 1 0 0 0 0 0 0 0 0 12.81 12.07 2.99 0 0 6.06 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG8445" "OG8445" "SLC26A7" 1 6 25 13 79 422 176 68.82 0 2 1 0 0 1 1 0 0 0 2 1 0 5 0 0 0 0 1 0 2 0 1 1 0 1 3 0 0 1 5 0 0 0 0
"OG8446" "OG8446" "PSKH2" 0 1 NA NA NA 0 0 1 0 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 2 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA
"OG8447" "OG8447" "ATP6V0D2" 7.77 5.11 0 5 27 1 1 0 40 52.22 46.79 11 34 794.03 11 136 24 0 0 0 0 0 0 0 0 0 1 2 6 114.01 112.31 73.97 218.57 62.6 43.15 193.32 131.32 291.57 456.34 125.99 0 0 20
"OG8448" "OG8448" "SYBU" 293.55 763.23 1085.98 586.93 4653.37 567 2052.28 346.01 44 652.41 505.62 12.16 4 167.76 1 5 5 0 0 1 0 8 7 1 91.92 142.98 198 291 395.84 298.04 1179.11 1067.44 421.78 220.98 158.29 295.01 45 683 1214 884 31 213 7
"OG8449" "OG8449" "DPYS" 7981.45 9565.93 21973 25129.35 63201.17 8373.53 7316.09 12711.02 12024.74 3816.78 4188.46 7060.77 1852.38 9849.91 4672.41 22877.11 20866.63 3562.28 3561.12 5781 2332.04 5217.56 2306.54 4386.88 1506.92 3263.91 8204.22 4495.39 6444.32 3787.2 6377.67 3582.95 1434.9 8414.2 3671.61 6118.08 2952.12 4449.2 10697.39 6309.09 9505.02 32868.15 7692.93
"OG8450" "OG8450" "MTDH" 1374.75 1599.59 2783 1587 5966.28 642.09 544.86 1392.89 1983.91 1517.39 1283.74 913.1 418.57 1203.89 1533.96 4063.56 4603.76 437.25 741.5 601.92 411 506.22 195.24 310.2 693.34 760.87 4679.76 1811.05 4793.47 830.64 917.89 741.84 1618.52 790.64 540 728.9 878.31 1891 8534.99 2529.42 1994 4042.59 1141.93
"OG8451" "OG8451" "LRP12" 16.03 23.64 169 161 604.1 18 26 177.02 20 72 46 80.86 53 121.97 99 396 339 37 22.16 31 18 123.53 36 40 81.07 159.8 647.9 78.8 147 34 53 26 76 51 23 80.58 81 129 722 232 103 445 115
"OG8452" "OG8452" "RSPO2" 0 7 19 5 9 12 35 15 0 50 21 0 0 0 0 0 1 0 0 0 0 0 0 0 17 31.82 110 13 10 11 9 8 2 3 3 6 5 8 34 45 1 3 0
"OG8455" "OG8455" "UTP23" 44.66 111.29 166.72 180.86 454.23 110 104 86 200 36.01 17 85.36 75.97 178.15 249.42 565.08 498.61 71.63 125.66 154.33 60.54 84.67 22.05 54.1 30 48.91 194 248 270 306.88 353.44 240.85 424.63 74.14 61.4 17 22 46 263 66 152 328 63
"OG8456" "OG8456" "NDUFB9" 1978.29 3148.61 709 777.45 3626.5 2461.99 4022.18 475 1072.04 1299.21 1033.39 3138.88 1974.76 3865.99 4353.99 20913.16 18749.99 1607.83 2307.54 2534.05 1412.78 2881 1727 2787 636.18 980.33 5827.1 1177 3104.85 883.98 1765.99 884.34 2412.43 300.85 321.89 644.23 731.93 1092 5333.7 1147 3786 10045.44 2106
"OG8457" "OG8457" "TATDN1" 98.92 175.83 535.09 251 713 66 122 52 183.29 152.09 80.99 57.03 19 94.14 84 325 359 78 72 82 30.9 138 32 49 268.85 388.62 2613.84 131.05 908.43 NA NA NA NA 406.22 318.02 177.94 210.63 415.83 1673.9 614.98 180 308.17 108.77
"OG8458" "OG8458" "FAM83A" 1 2.76 0 0 0 0 0 0 0 42 37 1.06 25.68 10.2 18 49.08 40.04 1.07 6.02 6.55 15.95 24.04 23.47 27.41 0 2 0 0 3 9.92 26.18 20.81 17.31 55 32 1 0 0 6 0 0.96 2 0
"OG846" "OG846" "CASP8" 109.95 212.51 537 414 953 96 86 268 393 114.99 125.68 297.54 280.78 1063.1 793 2581 1645 34 62 44 22 199 58 88 112.14 186.63 585.76 125 715.58 195.04 328.96 166.01 702.26 313.79 180.96 99 125.18 179 437 369 170 332 91
"OG8461" "OG8461" "ARHGAP39" 33 32 46 35 354 45 41 41 39.27 19 46 119.5 108.15 121.62 138.01 526.73 217.64 33.53 43.1 78.67 41.28 96.66 65.24 63 7.47 13 31 274.2 162.12 15.01 6 28.97 107.76 33.29 10 NA NA NA NA NA 120 603 98
"OG8463" "OG8463" "NAPRT" 3359.39 4587.6 1312.86 1137.08 16815.62 184.79 434.35 810.85 NA 1486.71 1592.85 2410.09 1198.37 2382.91 1882 10806.45 5015.42 966.81 1191 1513 689.04 1308.99 351.99 709 1326.76 1600.9 1660.61 2402.97 312.92 848.67 2142.89 1621.25 1599.22 889.78 601.85 2819.5 553.31 402.04 1676.94 292 1586 7133.99 1270
"OG8464" "OG8464" "VLDLR" 58.64 30.38 15 41 76 2 1 61 4 99.04 134 205.69 16 347.66 24 93 233 71 65 83 30 3 8 1 8 8 30 142 48 29.03 23.22 2 102.97 56.77 58.6 61.66 210.08 113 168.62 59 23 87 15
